score,text,klasifikasi
-1,china bakal sumbang vaksin sinovac kepada malaysia ,Negatif
0, berat juga yah banyak minum air putih anyta pernah dengar begitu saya setelah vaksin sinovac terminal… ,Netral
-1,china akan menyumbangkan satu juta dosis vaksin covid coronavac sinovac tambahan kepada malaysia atas dasar pers… ,Negatif
1,ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari jumat tanggal oktober jam … ,Positif
0,ngasi tau orang pinter banget kalau abis vaksin istirahat dulu ya bupak jangan capek dulu apalagi ini kan moderna ya e… ,Netral
-1,kalian vaksin sinovac ngerasain pegal enggak,Negatif
0,smp negeri kaliwungu vaksinasi serentak seluruh pesea didik tonton videonya jangan lupa subscribe like com… ,Netral
0, tt huhuuu thanks ya ini vaksin ke sinovac,Netral
0, vaksin sinovac dosis kaltim pos di mall lembuswana link kalauada nanti saya share …,Netral
0,bhabinkamtibmas kalurahan ngawu bripka prima di back up kanit provost aiptu parjiman sambang dan monitoring pelaksa… ,Netral
0, mungkin ini juga yang bisa menjelaskan kenapa sampai saat ini belum ada peningkatan bor lagi di ind… ,Netral
0,dinkes kota kendari terima dosis vaksin sinovac kembali buka layanan jumat oktober … ,Netral
1, babinsa koramil enrekang melaksankan emantauan pelaksanaan serbuan vaksin nasional pusk… ,Positif
0,informasi vaksin untuk dosis jenis sinovac daerah tegal dong ,Netral
0,via vaksin sinovac dosis kaltim pos di mall lembuswana link kalauada nanti saya share ,Netral
1, kerajaan akan membangunkan satu pelan strategik pembangunan vaksin negara yang akan diumumkan perdana menteri ,Positif
0,bisa visa on arrival tapi tidak nerima yang pakai vaksin sinovac fuck ,Netral
1,halo sobat polri masyarakat ktp luar sekoharjo sapa yang belum vaksin jumat oktober di klinik param… ,Positif
0, aku vaksin kedua masih november gtlt ini sinovac atau astrazeneca,Netral
0,vaksin sinovac dosis kaltim pos di mall lembuswana link kalauada nanti saya share … ,Netral
0, pelajar sama di ajibata dan parsoburan dapatkan vaksin sinovac dosis i ,Netral
1, buat akang teteh sadayana punten punya informasi vaksin dosis ke untuk yang ktp nya bukan bandung ada dimana yah kalo…,Positif
1,dengan sasaran vaksin dosis perhari bhabinkamtibmas desa jatireja bersama paping dan baping sea relawan mela… ,Positif
1, buat akang teteh sadayana punten punya informasi vaksin dosis ke untuk yang ktp nya bukan bandung ada dimana yah… ,Positif
0, ynag banyak malah sinovac moderna sinopharm ini kalau habis kira boleh ganti vaksin tidak ya … ,Netral
0,them boys still debating whether get asta sinovac atau pfizer kecuali yang secara medis memang tidak direkomendasikan aku… ,Netral
0, emang vaksin beda beda ya ngasihnya aku juga sinovac iya efeknya cuma pegal ditangan sama nyut nyut dan… ,Netral
2, horas medan pengurus daerah ikatan alumni itb sumatera utara bekerja sama dengan sentra vaksin bumn menggelar pelaksanaan vak…,Positif
-1,mjb kalausinovac enteng sih di aku paling cuma tangan pegal sedikit gitu vaksin lain kurang tau tapi katanya astraz… ,Negatif
1,akibat amukan wargaterjadi sejumlah kerusakan di antaranya satu posko gerai vaksin vial vaksin dosis vi… ,Positif
-1, meskipun imunogenisitas vaksin sinovac menurun hingga persen jika sudah bulan sejak peama kali disuntikkan tubuh akan…,Negatif
1,yoben vaksin ee sinovac penting oleh seivikat,Positif
1,ayo hadiri gerai vaksin tnipolri yang akan dilakskan pada hari jumat tanggal oktober jam … ,Positif
-2, hari ini jadi relevan lagi video ini tapi ditambah pfizer selain moderna harusnya para pejabat ini percaya diri dengan sinovac…,Negatif
1,melaksanakan giat pam suntik vaksin satu dan vaksin dua jenis merek vaksin sinovac di uptd puskesmas rantau… ,Positif
1,validasi sinovac oleh who bukti vaksin aman teruji mutu ,Positif
1, iyasih astrazeneca serem dikantorku yang vaksin astrazeneca dapat jatah libur sehari yang sinovac tetap membudak haha,Positif
0, perbedaan vaksin sinovac dan astrazeneca jadi informasi yang perlu diketahui bagi masyarakat yang hendak mendaftarkan vaksin…,Netral
1, hallo kuys bagi yang belum vaksin bisa lho sekarang vaksin di rumah sakit uns dosis per…,Positif
0, inilah perbedaan vaksin sinovac dan astrazeneca ,Netral
0,inilah perbedaan vaksin sinovac dan astrazeneca ,Netral
0, vaksin peama dan kedua moderna bisa di puskesmas lubuk kilangan ada juga yang sinovac,Netral
-1,efek vaksin kedua sinovac ke aku rasanya lebih tidak enak badan ku sakit pegal dan mual ,Negatif
0,review vaksin sinovac dosis jarumnya lebih kerasa daripada dosis ,Netral
0, dok mohon saran setelah selesai vaksin sinovac apakah boleh lanjut konsumsi fluoxetetine,Netral
1,serbuan vaksinasi dari kodim pati di wilayah koramil juwana dengan pencapaian vaksin ke jenis sinovac seb… ,Positif
2,semoga cepat tercapai herd immunity ,Positif
1,kamis september anggota koramil swl serda nuryadi melaksanakan pendampingan kegiatan vaksinasi covid… ,Positif
0,serbuan vaksin covid dari tni di wilayah koramil cluwak jenis vaksin sinovac dosis ke sebanyak orang wa… ,Netral
1,kapolres brebes akbp faisal febrianto di dampingi pju polres brebes melakukan peninjauan gerai vaksinasi presisi do… ,Positif
1, solusi nya di app halodoc sih banyak pendaftaran vaksin tapi sinovac dan astrazeneca semua pfize… ,Positif
0, hari sabtu di ciputra world surabaya vaksin sinovac,Netral
1, ayo ayo yang belum vaksin disini ada vaksin pfizer untuk dosis sinovac untuk dosis tol jagorawi rest area kamu ya untuk pe…,Positif
-1,serbuan vaksin covid dari tni di wilayah karamil pucakwangi jenis sinovac dosis di puskesmas pucakwangi i… ,Negatif
2, min boleh minta informasi vaksin dosis astrazeneca tidak ya kemarin istri saya vaksin peama di poltekesyo ada… ,Positif
2, wahh semoga keluarga kamu diberikan kesehatan ya minggu kemarin aku dan keluargaku juga alhamdulill… ,Positif
0,pendampingan kegiatan oleh danramil dan para babinsa koramil kayen beempat di puskesmas kayen kabupaten pati… ,Netral
-2, jadi ini vaksin kedua bakalan dapet moderna atau sinovac yah masa iya takut mati sih aku dih tidak banget,Negatif
0, halo depok citayem raya dan sekitarnya ada informasi vaksin sinovac nih sekarang banget ya di citayam center lgsg cus ya k…,Netral
2,angkat tangan yang sengaja nungguin vaksin pfizer ketimbang sinovac atau astrazeneca ada kabar baru tentang vaksi… ,Positif
1,kerajaan akan membangunkan satu pelan strategik pembangunan vaksin negara yang akan diumumkan perdana menteri ,Positif
-1,ada yang tau informasi vaksin dosis sinovac untuk umum area malang sidoarjo pasuruan dan surabaya,Negatif
-1,meskipun imunogenisitas vaksin sinovac menurun hingga persen jika sudah bulan sejak peama kali disuntikkan… ,Negatif
-1, negara itu memulakan pengeluaran vaksin covid yang dibangunkan sinovac ,Negatif
0, kemarin urg sinovac gini juga hari h abis vaksin jagjag isukna laleleus pisan,Netral
2,soalnya klinik yang sama tuh udah tidak ngelayanin vaksin lagi terus aku cari informasi vaksin dari pmi paling deket sinova… ,Positif
1,tanya dong kan aku vaksin peama tanggal agustus terus yang kedua cari sendiri tidak di klinik yang sama nah itu di tanggal… ,Positif
0, kak minta informasi vaksin sinovac yang msh ada di bdg dimana ya,Netral
0,informasi vaksin sinovac di daerah jakaa timur tolong,Netral
1,yampun aku abis vaksin aja lgsg rebahan seharian makan yang banyak dahal sinovac dahal tidak ada efek sugesti aja ,Positif
0, di pgb lagi ngadain baru mulai tanggal sept vaksin sinovac,Netral
1,belum vaksin ayo merapat ke markas pmi kabupaten lombok timur kami menyediakan vaksin sinovac dosis dosis… ,Positif
1,ayo ayo yang belum vaksin disini ada vaksin pfizer untuk dosis sinovac untuk dosis tol jagorawi rest area kamu ya… ,Positif
0, ananda kami smp tahun sempat alami sakit dada sebelah kiri pasca vaksin dosis p… ,Netral
1,jog ada yang mau vaksin sekarang gratis bawa fc ktp aja jenis sinovac ke satu waktunya sampai jam ,Positif
0, muhun cah dapatnya sinovac tadinya antusias banget freezer atau astrazeneca tapi ponakan temen bapake ada ya… ,Netral
1,kekesalan hari ini belum vaksin dan daftar vaksin moderna tapi pas dicek sama petugas nik sudah terdaftar seif… ,Positif
-1, negara itu memulakan pengeluaran vaksin covid yang dibangunkan sinovac …,Negatif
0,beneran apes deh kyknya vaksin dari sekolah dapet sinovac dong ,Netral
-1, ciputra world pak sabtu ini jadwalnya sinovac ,Negatif
1,serbuan vaksinasi terus di gencarkan kodim bone bersama denkesyah bone kali ini menyasar tempat yakni sman… ,Positif
-1,sing ngomong nek jangan sok kuat nek paksin nggo sinovac kuwi cangkemee wong sing ra iso bersyukur wes di nehi vaks… ,Negatif
0,polres madiun menggelar serbuan vaksinasi covid sebanyak dosis vaksin sinovac disipkan untuk masyarakat b… ,Netral
3,alhamdulillah sudah vaksin peama tanya ke petugasanya ada kipi pasca vaksin tidak ini kan vaksin sinovac kip… ,Positif
1, vaksin sinovac kedua agustus di smp halimun sampai hari ini seifikat belum tersedia cek di pedulili… ,Positif
0, aku vaksin sinovac tgn kirinya pegal itu doang si,Netral
1,vaksinnya kakak mari mampir kakak ada vaksin sinovac ada vaksin astrazeneca zeneca dipilihpilih kakak bahas… ,Positif
0, vaksin apa sinovac atau yang lain,Netral
0, iya msh menimbang karena saya pernah punya autoimun walau sudah tahunan tidak flare up sudah konsul sepupu dokter… ,Netral
3, pesea dalam keadaan sehat bagi penyintas gejala ringan minimal bulan setelah dinyatakan sembuh belum pe… ,Positif
1,hallo kuys bagi yang belum vaksin bisa lho sekarang vaksin di rumah sakit uns dosis… ,Positif
1,nemenin adik tiri vaksin nunggu bulan dulu setelah positif kmrnandisini bisa daftar online atau manual on the… ,Positif
0,jadwal vaksin covid di kota cirebon oktober tersedia dosis dan sinovac ,Netral
2, untuk vaksin di pantiwiloso bisa vaksin di sini ya yang penting sama² sinovac gitu min,Positif
-1,pemerintah aljazair mulai memproduksi vaksin covid yang dikembangkan oleh perusahaan tiongkok sinovac kapasitas… ,Negatif
0, yang di puri begawan bisa vaksin dosis kook buat sinovac,Netral
0,bismillah vaksin sinovac ,Netral
-1,mimpi dapet vaksin booster masa tapi dikasihnya sinovac lagi terus aku bilang saya gamau yang ini sambil disunt… ,Negatif
1,informasi lokasi vaksin daerah solo pada oktober dosis sinovac berikut informasi … ,Positif
0,halo depok citayem raya dan sekitarnya ada informasi vaksin sinovac nih sekarang banget ya di citayam center lgsg cus ya… ,Netral
0,republik rakyat china rrc menyumbangkan satu juta dosis vaksin sinovac tambahan kepada malaysia kata menteri luar dan… ,Netral
0,tidak tanggungtanggung dosis vaksin sinovac telah tersebar di seantero ngawi sejumlah titik disiapkan kamu… ,Netral
2,yang mau vaksin pfizer astrazeneca untuk wilayah mustika jaya bisa kesini tadi ke puskesmas mustika jaya cuma tersedia v… ,Positif
0, lu vaksin yang apa sinovac apa astrazeneca,Netral
-1,coronavac vaksin corona bisa sinovac moderna astrazeneca sinopharm dll ,Negatif
1,review vaksin sinovac tidak kaya kebanyakan orang abis vaksin jadi laper terus cuma tangan bekas suntikan nya sakit terminal… ,Positif
0, dosis sinovac dan dosis mulai tahun ktp bebas tanggal oktober jam ,Netral
-5,efek vaksin ke sinovac pusing mata kabur gtuagak pegal lebam di bekas suntikan setelah dikasi makan mual d… ,Negatif
1,habis vaksin sinovac dosis nunggu dipanggil perawatbuka twitter langsung baca ini im screamiìiiiiing acto… ,Positif
0,anggota polsek turi di pimpin oleh ipda j edy s pada hari kamis tanggal september pukul wib di puskes… ,Netral
2,sinovac kaya apa dinyek karena level vaksin china bukan vaksin amrik yurop ala moderna pfizer tapi pas gelombang delta ya… ,Positif
-1,hallo sobat polri polres lampung tengah kembali buka gerai vaksin presisi tahap i dan ii sinovac kamis … ,Negatif
-1, lama banget dulu pas vaksin yang peama kapan gitu pakai sinovac atau apa,Negatif
0, hi temen temen mau nanya dong vaksin di jakaa barat yang sinovac ada yang tau tidak ya dimana yang tau tlg reply ya thanks kamu…,Netral
0, oohh nama vaksin yang kamu pakai astrazeneca atau sinovac,Netral
0,akhirnya vaksin dosis peama sinovac done,Netral
1, warga kota slawi antusias mendapatkan suntikan vaksin sinovac dosis ke dua di puskesmas slawi kabupaten… ,Positif
0,hi temen temen mau nanya dong vaksin di jakaa barat yang sinovac ada yang tau tidak ya dimana yang tau tlg reply ya thanks uuu,Netral
0,vaksin dimana vaksin dimana wkwk nasib veteran covid nyari sinovac dosis susah,Netral
-2, kalauke eropa setau ku kan tidak diterima vaksin sinovac disana harus vaksin ulang iya mungkin dalam mimpi ,Negatif
-2, vaksin sinovac pfizer dan astrazeneca adalah berkesan mencegah dan mengurangkan penyakit dan kematian dalam kal…,Negatif
1,vaksin pakai pfizer atau moderna efeknya sama seperti pakai sinovac dan astrazeneca ndak ya,Positif
0,karanganyar kamis september seu purwanto babinsa desa karangmojo koramil tasikmadu melaksanakan peng… ,Netral
-2,sinovac dosis kedua pelajar smk dan dukuhturi kembali di suntik vaksin covid ,Negatif
0,catat hari ini jadwal suntik vaksin sinovac pfizer dosis dan di stadion pakansari bogor… ,Netral
1, rabu hari ke tiga pmi kabupaten klaten gelar vaksin covid jenis vaksin sinovac gratis dilaksanakan di balai de…,Positif
0,lanjut vaksin kedua sinovac ,Netral
2,segera dibuka pendaftaran vaksinasi di depok periode oktober menggunakan jenis vaksin sin… ,Positif
0, udah sih juli kemarin full vaksin sinovac,Netral
1,jog informasi vaksin ke sinovac yang vaksin ke nya di luar diy sudah cek di igtwt nya infovaksindiy tapi belum update,Positif
2,validasi sinovac oleh who bukti vaksin aman teruji mutu vaksin peduli keluarga ,Positif
0,serbuan vaksin kalurahan srimaani kapanewon piyungan kuota dosis sinovac syarat warga srimaani usia… ,Netral
0,en,Netral
